"RID","age","gender","BMI","exer","logMedInc","A_1","A_10","A_2","A_3","A_4","A_5","A_6","A_7","A_8","A_9","C_1","C_10","C_2","C_3","C_4","C_5","C_6","C_7","C_8","C_9","E_1","E_10","E_2","E_3","E_4","E_5","E_6","E_7","E_8","E_9","N_1","N_10","N_2","N_3","N_4","N_5","N_6","N_7","N_8","N_9","O_1","O_10"
77170595,31,"female",22.67,"3or5wk",11.087742225996,5,3.73206862413989,6.62797564695062,5,6.7996138781761,5.09655087134778,5,6,6.04143945235382,5.2645103009055,4,4,6,5.19021358568806,6.11189995388111,4.60832026530374,5,6.27004155866345,3.38460440657671,3.86768991793663,5.4468008299153,5.400810435729,6.91995675375346,3.88574540321054,5,6,6,4,6,5.97560735565786,2.96446302803542,1.96070164564706,3.59872985191499,1,3.33460543048243,2,5,2,1.72227558582515,1,4,5.56798353662685
77864744,23,"male",24.07,"3or5wk",10.1115986810164,1,3.69106350949386,6,2.63639442736674,4.60567104812827,3.26139936137692,4.02392353694822,4.28476617190506,4.26208125895479,1.2367089225809,3.86800335247595,2.90693073112111,5,4.23184430975067,5.20434416355702,3.36061362559344,4.34485144100307,3.25590899178123,4,4.76388109402979,4.36554876413218,5.9772484349636,6,5.91472196572627,4.70288124559766,5.06592389680308,5.09085324629309,5.32557496756439,5.48232159562701,7.41337921551167,3.89686713932321,4.86133259389254,3.79507892989296,5,5,3.94317285186124,5.58337659389444,4.4987773372796,4.63898682140436,5.91868724268831,3.82909094728691,3.29593187733468
82846737,17,"male",20.07,"more5wk",11.0674817565849,4,5.77656423232838,5.89163028147172,5.53412419863493,6.35684998130808,5.64323450729601,6.36226650731134,6.17893804257962,5.41848068489695,4.73033877418689,5.64938217329438,2.5958914208293,5.09873473796158,3.05012964098705,3.4471261297705,5,5.27250412365774,5.61391316790267,5.19853504979232,4.11449879509288,4.88986412879538,5.91615942255629,5,4.46976419241057,3.17562067647655,5,7.02194685871328,5.10198575532439,3.23708840709046,6.75175702907237,1.08325710451448,1.93202855394107,2,2.79835995036799,4.26218419864494,3.64097879993683,3.79931520650355,5.16446888741703,2,4.98560966483329,5,6.77470765611814
83102212,37,"male",31.79,"veryRarelyNever",10.4382542870735,3.62372034303378,2.43903527889072,3.44928534807292,4.57438526372735,3.69812515053355,1.75050346395895,3.73323116740425,2.76139725798641,5.00853351300835,2.74231721847066,6,2.90117167254497,2,4.62422325646176,3.64849632615719,5.72772038745922,4.30873296508825,5.36650000314906,2.56689945550019,2.5050453654473,-1.11406558949426,2.33172521485469,-0.401989970111169,1,1.23976645599496,1,2.99856318431457,1.02164757990493,-0.0616078891878735,0.932658945587469,5.69470741578887,3.91196118592937,7.51735409653891,7.98017168746263,8.1401732026032,7.69274124136064,5.74980598321854,6.84763480140911,6.75701069245481,6.64917417232949,5.8346976272548,4.87622753723222
89854052,20,"male",24.1,"1or2wk",10.5604374447842,5.22507021283569,4.94954693134294,4,5,1.59724545413303,6,7.22342201667486,5.88893407520797,3.66765723442062,2.82163944768598,6,4.61101850854608,5.10906723790755,5.93946808841793,3.79898366845277,3.63955448277693,3.54325346927675,4.53445415830276,5.18679491562214,3.92673783384204,3.94776579345873,2.08639590475999,1.05536227345481,1.56839133892039,4.0292878177499,2.47776440972591,1.36337510468198,1.89387567856441,1.35887380496095,0.693886551877589,5,2.35996635521147,1.765831159211,2.05183850357388,3.89691964683038,3.32782873879278,2.40140487892286,2.63047842893895,0.899902753519,2.34212195935256,3.80362789739764,4.62294657717512
90746883,17,"female",25.46,"1or2wk",10.7472075915754,5.07941281258115,5.18467283217072,5.8177329689689,4.23380825512853,4.57599797400926,5.8049170315759,4.86947479303029,7.2735976237186,6,5.66237551249969,5.3661568872102,4,6.57933817367189,5.99577690204004,6.18758425573741,5,4.12332491214019,5.72178363380395,6.17671914538523,5.83005426378069,6.72898485484765,3.02035831597246,3.3143014357178,5.01176349230872,2.06220902088234,5,2.62933146386935,4.50431439120886,3.02801647668336,4.60904303808722,2.02035526183232,1.79900590004728,2.11396638452878,0.30636912207058,2.94129581907667,2.02429682231008,1.97049692584793,1,-0.563447387361376,4.95191772885901,4.79730453053575,6
91395597,21,"female",21.79,"veryRarelyNever",10.2809646241041,5.8371709110859,5.74991546741692,3.77945415231066,5.30380960527387,4.89847189731923,5,3.87200375715364,6,5.32648618460804,6.27393393178293,3.40251459245436,1.20671795346377,3.28612280404837,3.59751650807695,3.70843948468805,4.76427131280569,4.40650776782058,2,3.917371009002,3.98406205130402,3.68104313374179,4.51004882406244,4,2.05891948103004,3.37944202602074,1.30076716736419,4.23745222126535,1.18886679138269,3,2.85444675865076,2.99520535766326,4.92778290296326,3,5.84158717063472,3.96337245952704,3.59512183551852,2.61887539641464,4,1.03819313262682,2.7404991077033,5.82216122886772,7.20695380553876
91652951,20,"female",24.81,"1or2wk",10.8167537150082,4.41392428559983,4.40287846976259,4.07712341058569,5.48541987893309,4.09255801319747,5.07534764418359,3.20401025527037,5.32558177730018,4.7043751457535,4.48228806630619,3.7199625977522,1.8733028923653,1.81754688811971,2.57607820312931,5.09540299457458,5.16566203768331,4.11788953284403,4,4,4,5.3446881161729,5.71726014754058,6.41892123441457,4.04394632701882,4,1.78097778807489,4.11720845327805,6.46509964382534,2.30511964725384,5.34598673825387,2.43558697072299,3.37361896340872,3.26285202849962,2.02886382695413,5.49367960057482,4.23039045633007,4,4.32351574966432,3.15159302653877,4.0208096246153,4.55328878393988,3.59277531249357
98706478,22,"female",18.8,"1or2wk",10.7548983716719,4.43073526524405,2,4.54699888353153,4.77119076360259,5.85394311521622,3.87026376248888,4.86289559418918,3.04629160481544,5.16798209486133,3.77329530732365,3.30015365801439,2.47399341586703,4.35326133509314,4.82753530799654,3.43692732211709,4,4.43311992991367,4.28946704518558,3.07423162982544,2.05410220688056,5,6.6976676410311,5.03984999215789,4.01116781582828,4,4.17567339130949,6.87895502436437,6.09948256272315,3.15277957006107,5.25964108133396,4,3.98912297319365,5.34326217774703,1,2.9514704318378,5,2.61197587773048,1.51385602947291,3.39164759063189,-0.851735284697376,4,4.4929501190822
101239751,30,"male",27.88,"veryRarelyNever",10.8406195877819,5.33359666582289,3.04693018474704,4.64398399647104,5.12747096465539,4.05454363315942,3.95210205816815,4.56047501784912,0.789639396356144,4.65100552354442,2.84660459077933,4.06143011364998,4.67137011185415,4.97500348659151,3.27407013350048,3.49358969122536,4.82995673359908,4.792400207544,6,3.35026008781059,3.9618741999346,3.75834982457368,1,3.2650569672555,2.36578567060886,2,2.55564592264614,1,0.645651348068792,0.749884442632564,1.99121203524393,2.30974899766205,1.58691485917373,5.5458629838689,3.49756572689168,5,5.56165718590544,2,5.25119496348018,3.54082778548765,6.80116614872266,4.31764290265974,6
101270433,31,"male",23.46,"1or2wk",11.3354481558392,4.61021018441199,2.04723118418224,4.36584397000659,5,4.0043461375925,2.0980995431482,4,5.18569594151573,3.84333476485951,1,3.43173003132758,1.63316444493925,0.625740405408131,1.38002923047963,0.791273538242765,4,3.40646525124902,4.69987801353323,3.26380813562286,2.39217179855141,0.0597751979403016,4.90673923100998,2,3.44288178922615,0.874658946965594,1.32146662913236,4.96589160187531,1.93716798926767,1.50431265368174,1,6.66641248360719,3.46668637246446,6,6.31249193881161,5.33939594452344,4.46051092299146,6,4.82170902154846,4.68331556239036,5.20068863341469,5.09445000515408,5.08991851692814
101788866,41,"female",30.55,"1or2wk",11.057991712577,4.69936439108358,5.01240832575819,4.71581260669284,3.87898354378955,5,3.73019150109563,3.92849872898729,2.70152771229091,1.80172694738054,2.80540871833987,4.19483025122916,5.00972025595316,4.73227129317455,4.76772801403808,6,3.92898767547206,4.07603779187292,4.78166671127014,3.01830367876824,5,1.60860305663435,3.73833162744173,2,2.9598946167979,1.52668097871098,2.50740414204465,3.64061448618732,2.75812417096646,-0.104804648133301,3.15923000222173,3.35425665261448,4.03243186451553,3.99107485353131,1.89745864032599,5.0192994460303,3.04333080232802,2.91832617780475,4.07894345861486,3.30766492160415,3.88416870884343,4.16730641136185,3.81806218970692
109835277,51,"male",32.95,"less1mo",10.6709998150514,6.79011060620899,4.28178517516897,5.97619289232925,5,5,4.07742293389435,3.51283001498874,3.27862493955987,4.23565856064928,3.83465249117791,3.07521001536609,2.90824957907325,3.90036193606672,2.03184073665348,5.64775900250321,3,3.1105522766229,5,4.06791230045661,2.69511472713425,4.11490511849861,6.66251817417177,2.73025269648112,2,3,4.59554953765336,5.73801064637853,3.11140648316821,2.76627621670125,4.4597972182826,5,2.02669143631001,4.4076272716473,3.70411314722614,4.56937187408979,4.94207535528554,4.01625167429702,3.89298452013386,4.0816383227535,3.69401788891884,5.51125826819415,3.21238413445154
112088021,18,"female",20.9,"veryRarelyNever",11.7034714416472,4.87926922860585,3.39960638996918,5.20701063632445,4.84978692664517,4.21810357427176,4.65171775050005,6,6,5,4,3.5438466631301,3.40375707489818,3.28136150421701,4.8446688338584,4.84626138181822,4,4.25106302874341,5,2.48816168702679,4,2.67129542487846,6.10280074126999,3.71115206516799,4.30775740659439,3.62525250440256,3,5.51812935503173,3,1.68202193845705,4,5.33488167664138,3.82667663357785,2.83223985907233,3.87246050941151,6.38945495648496,3.25328341291021,4,5.69845007187341,4.1103024337018,4,4.55763980941395,4.03522810448713
112640497,23,"male",28.1,"1or2wk",11.4018598170614,5.90903822599163,2,6.17905255616038,6.47009708180174,7.29619647588683,5.18541522089916,5.64723239067905,7.12303738111673,6.85355354102956,8.30491299614494,3.91346157326086,2.16033190118969,4.11781693207111,3.16219624392696,3.81464546938566,4.58808157175719,3.73799310386839,4.2818220703287,5.18278585635997,4.35552381495083,4.44058184804259,5.31213567604705,5,2.97117523221111,2.80716834801446,5.18000211019632,2.57354797097509,2.30989179096591,2.52607029461515,4.02867403100055,2.50755487224206,1.94767686105126,2.63469655511216,3.28284522761426,3.16073418847787,2,3.01537414963982,3.08436526517488,1.51584767997354,2,6,4.92920919818566
113029966,25,"male",38.77,"less1wk",11.2474483606399,4,5.02607676746843,5.10593626796345,5.19885809962195,5.74226462523535,6.09542351090888,4.34190620712692,5.05134782663718,5.60394982144182,5.80950345947612,3.46131674890225,3.35452815310038,3.26580731879736,5.28867018523345,4.00414618074637,4.3395371897643,3.89019443750167,6.35467531987199,3.42524874509767,4.53755730524704,4.01504492533759,3.47578242251774,1.98414595614067,3.57618969454113,3.49066737428261,4.27154187480657,0.802274349308484,1.95239194339417,2.47157365214547,1.35850599647273,3.44195661748979,3,3.21425285978322,4.85483981983561,6,4.33361158633675,3.95371886446057,5.64542837159618,3.92621027364654,4.09022157274819,3.14691635281619,3.05428363569304
113057584,17,"male",29.7,"3or5wk",10.004282662571,4.7733994269838,5.00523850249789,4.23233238578849,5.35516115791244,6,5.02991671188176,5.55570191354717,6.42673579491027,6.09492064725008,4.89697758515218,-0.271269455140144,0.10459262898111,0.439503677473271,-0.583413177115649,2.22786512852475,2.98748842184603,1.94701332563241,1,2.31742107511511,1.11603834268795,3.58332011875646,2.95132530405871,2.62899472559349,1.78653754335444,3.46025890099259,5.24591332686552,2.76305674557462,1.84487464545699,3.8422259034087,3.35782893622305,2.56960655397671,5,1,1.78989646052793,3.47482390938891,0.920541079844495,1.67571709376007,3.38932168940154,5,3.65557799781764,6,3.26506306106333
116606407,29,"female",21.35,"3or5wk",10.5701880830811,6.15069357119812,4.56410746657589,6.0009445628684,5.75735779244516,5.75158070575608,5.53972316569119,6.19016830110276,6,6,6.08444571520439,5.5369359330665,3.96926083954872,3.84698942249269,6.16254266419247,6.31353369639033,4.59356793494684,6,5.54017776145694,5,6,4.77398769671669,3.46106618140546,3.14785753765982,4.81687263161868,4.42379249422112,5,3.50656262800391,2.01918248070037,2.92996340554655,3.57759200594103,3.61604020571755,3.92375430212108,5.37608142199073,6.51046461813363,7.9549728719565,6.20658906954485,4.45188519626147,5.80152298455737,5.33504345149102,5.6476023082191,4.84528885515917,3.10402312399132
118768413,25,"female",23.41,"1or2wk",11.3097438419886,3.14354359803787,5.62768612916979,3.38569425983964,3.97670851699284,4.84273724718812,5.0022669505456,3.87073158810381,6,3.54388087760399,3.0042859614506,2.47153162397495,1.71510568487121,6.34706177366039,2.86534524258642,4.82474881058283,6,4.74599482287814,4.87413860007399,3.22336571821362,2.83131173662599,4.28046564125568,3.78195302131479,3.16209370786774,2.46783908593694,2.35123050268668,4.39884025892084,2.82781814709086,3.61716841765018,3.18731296437477,4.06301925911048,0.681681156242665,1.7397980601843,0.277126385840947,1.179135897783,1.84011907296743,0.148754230291177,2.46790585061878,0.506967982749833,-1.17468161304724,2.93261917305633,5.00643838936646,9.6625208756491
121610154,38,"female",30.55,"3or5wk",11.5179528066843,7.43549212227496,5.55606866653095,5,6.33089211803825,5.42681062350344,4.15382847264935,4.69973826429715,6,5.66970159632659,5.33020500003359,3.66748409011145,4.93518147290493,4.53318848466056,5.43353785429286,6,5.0237229239302,4.37360833685983,4.6273858233519,3.520068893808,4.09508174549658,2.69514705145237,4.22878554138546,1.2644961052922,-0.218150115570829,2.82835630561446,4.19166684871602,2.92761178358273,1.34136902198939,0.671769494717228,3.07683888234201,2,5.65327069605009,2,4.60525022590451,6,4.10321142006054,4,4.53472919716995,4.24915397187892,5,4.62153940959674,6
121970832,20,"female",20.25,"3or5wk",10.8409525196417,3,4.66389515033902,6.0373440743093,4.17373120586116,4.4928076785358,3.70078233884195,4,4,5.61350461500069,6.58116544198123,3.89289805671975,4.45417821348647,4.75099697005828,4.44188676106772,5.2815794334107,5.84328739756121,4,5.68214580644752,3.82936139442792,5.01394120283573,0.31125855949694,3.43488503017831,2.06254415042288,2.15973937190737,1.81615480380693,3.29900577174515,2.62902769035234,0.655610356649563,2.02410738951702,2.49777833939504,3.01523760663186,3.82772535660457,3.68961817570699,3.30217800655379,3.44802530250438,3.91775064792026,4.77496606121912,6,1.89628939096473,2.08502219579052,6.18114411807136,5.40210908997717
123725008,17,"female",28.41,"less1mo",10.8860153621834,4.7927013031299,3.13666863353025,5.52631672170029,4.45412169517715,5.79839436513052,3.52885011642472,5,3,4.5096344412817,5.67821448239411,3.41483098019966,5,2.55836370223602,1.67627694020683,5.89274992921074,7.54264061644345,4.21812842522569,5.25612606677254,4.72389744164321,4,3.21642896974041,4.26387136239591,2.61689555520615,2.92764244078926,3.95942157333713,4.28204102450852,5,3.37313985569151,3.3461126414212,1.81930442458033,6.69537686678282,5.47458182526742,3.9551542770137,6,6,4.42556349622177,7.77124656102512,8.04677599716192,5.29803815918278,5.09954516876469,5,3.04974432324003
131216226,15,"female",24.69,"less1wk",11.3729735045428,4.7122950002687,3.97400377507921,5,5.87263404195572,5.59854596949211,5,3.90349152270946,4.57035078240949,4,5,2.75018450389659,2.91352500580711,2.46971055577414,2.40153296438806,4.34641556638608,4.02689182932401,4.21339799567164,5.12082488628148,5,2.21925689812609,6,6.49469917646702,5.56158260467984,4.32924945801679,5.3179294697126,6.06089826726964,7.14518857325036,4.92749521268215,3.03363851797027,5.44231756207752,4.16210391800821,3.43665124899304,3.42391268925623,1.81207804175981,5.7142950920973,2.77152102059539,5.10454713574278,4.22964765275563,2.6379073021236,3.5557859068663,4.8097352135536,3.16723839331207
132626474,25,"female",38.84,"more5wk",10.621473676443,4.69179400851085,5.27995346066109,4.34122148700306,5.49343267250682,4.56940155047266,3.11000763007721,4.36270706726357,5.36738224544177,6,5.93579384685758,1.79276312588848,4.25776433068236,5.64240518614475,4.4997492282465,5.34688486349024,4.50467964523946,5.42857832418434,4.99400560569048,6.4620835315587,4.38771584167583,3.30167408544077,3.64488704491603,2.602150312261,2.08875882231879,3.61439345646152,3.77270277889337,3.36031370187648,0.650104345749269,2.9260061915572,3.07098440969556,4.47371306575187,3.53054195695672,3.23352247272264,2.20479972296827,5.55303927586905,5.16243512276977,5,5.84980828331785,3.74845410991636,2,3.62682362230815,3
133328827,31,"male",25.5,"3or5wk",11.2389227355527,6,4.04184660940438,5.04364252536581,6.24228064093764,4.13379657454841,5.63125673206207,6,3.89206249534526,3.84594629684642,1.96978284072346,5.08283129895347,4.0862831846827,6,4.65206497319631,6.06617081495863,4.65125690737008,4.96877015998018,6,4.1244152129315,5.70344710727619,3.22115680366699,2.82828382152131,4.53507095986632,0.785507673459203,2,2.393506158726,1.45600853056536,1.07157411039699,0.549259010415672,0.194144658925862,6.21929873743238,4.52803990289414,3.90845082457473,5.27378563382904,6.14901009272022,4.36453633817785,5.33935916210383,5.30247269479135,2.51487797673797,6.40240188002573,5.32869962110954,4.71174729721331
134536026,22,"male",23.46,"more5wk",10.9241382997345,3.47916685292998,4.12776487005098,3.99962846047808,4.38626139593481,3.51186843248151,2.96373093893694,5,5.89589582503834,4.21073744003629,5.83421805711321,2.43095705495556,-0.823211447130952,3.39070860047926,0.928502967780264,2.38025256771611,3,4,3.95072526909789,2.58141538131439,1.66951109252013,3.14944318574638,2.92966252810163,2.76653248199023,1.38186128099501,1.2015681915106,2.06460255176982,2,2.59919886974526,1,0.888962092950166,3.56318193198993,3.89984180193526,2.06649845367962,3.82141686445374,5.25928001879491,2,3.08185791086054,3.67004790458908,3.515085564301,2,4,4
